FlightPassengerCount,Place,Time
495.983333333,W3,2016-09-12 11:20:00
119.0625,E2,2016-09-12 11:30:00
334.2,W1,2016-09-12 11:30:00
423.058823529,W2,2016-09-12 11:30:00
865.029166667,W3,2016-09-12 11:30:00
322.133333333,E2,2016-09-12 11:40:00
582.466666667,E3,2016-09-12 11:40:00
271.866666667,W3,2016-09-12 11:40:00
442.96031746,W1,2016-09-12 11:50:00
403.8375,W2,2016-09-12 11:50:00
510.283333333,W3,2016-09-12 11:50:00
328.4375,E3,2016-09-12 12:00:00
631.054166667,W2,2016-09-12 12:00:00
644.6625,W3,2016-09-12 12:00:00
267.25,E1,2016-09-12 12:10:00
246.533333333,E3,2016-09-12 12:10:00
795.1,W1,2016-09-12 12:10:00
201.142857143,W2,2016-09-12 12:10:00
523.333333333,W3,2016-09-12 12:10:00
541.982142857,E3,2016-09-12 12:20:00
670.526315789,W2,2016-09-12 12:20:00
246.266666667,W3,2016-09-12 12:20:00
100.0,E1,2016-09-12 12:30:00
781.443137255,W1,2016-09-12 12:30:00
527.926315789,W2,2016-09-12 12:30:00
60.1111111111,W3,2016-09-12 12:30:00
329.5625,E2,2016-09-12 12:40:00
543.129411765,E3,2016-09-12 12:40:00
102.25,W1,2016-09-12 12:40:00
506.8375,W3,2016-09-12 12:40:00
520.866666667,E1,2016-09-12 12:50:00
178.588235294,E3,2016-09-12 12:50:00
580.192857143,W1,2016-09-12 12:50:00
212.333333333,E1,2016-09-12 13:00:00
254.428571429,E3,2016-09-12 13:00:00
638.823863636,W1,2016-09-12 13:00:00
341.923076923,W2,2016-09-12 13:00:00
438.133333333,W3,2016-09-12 13:00:00
678.491071429,E3,2016-09-12 13:10:00
112.272727273,NoInfo,2016-09-12 13:10:00
383.6,W1,2016-09-12 13:10:00
450.255555556,W3,2016-09-12 13:10:00
200.0,E1,2016-09-12 13:20:00
102.4375,E3,2016-09-12 13:20:00
562.594871795,W2,2016-09-12 13:20:00
136.5,W3,2016-09-12 13:20:00
200.0,E1,2016-09-12 13:30:00
267.242203742,NoInfo,2016-09-12 13:30:00
311.071428571,W1,2016-09-12 13:30:00
437.011764706,W3,2016-09-12 13:30:00
496.460358056,E3,2016-09-12 13:40:00
177.583333333,NoInfo,2016-09-12 13:40:00
265.733333333,W2,2016-09-12 13:40:00
129.8125,W3,2016-09-12 13:40:00
135.0,E1,2016-09-12 13:50:00
92.5555555556,E2,2016-09-12 13:50:00
146.333333333,E3,2016-09-12 13:50:00
310.846153846,W1,2016-09-12 13:50:00
305.5625,W3,2016-09-12 13:50:00
97.875,E2,2016-09-12 14:00:00
195.4375,E3,2016-09-12 14:00:00
427.470588235,W1,2016-09-12 14:00:00
637.642857143,W2,2016-09-12 14:00:00
230.133333333,W3,2016-09-12 14:00:00
323.951388889,E1,2016-09-12 14:10:00
658.0375,E3,2016-09-12 14:10:00
130.875,NoInfo,2016-09-12 14:10:00
355.526315789,W1,2016-09-12 14:10:00
236.4375,W3,2016-09-12 14:10:00
609.375,E1,2016-09-12 14:20:00
310.5625,E3,2016-09-12 14:20:00
389.533333333,W3,2016-09-12 14:20:00
608.755555556,W1,2016-09-12 14:30:00
505.033333333,W2,2016-09-12 14:30:00
591.0625,E1,2016-09-12 14:40:00
261.625,E2,2016-09-12 14:40:00
458.370833333,W3,2016-09-12 14:40:00
100.0,E1,2016-09-12 14:50:00
71.1,E2,2016-09-12 14:50:00
140.705882353,E3,2016-09-12 14:50:00
304.823529412,W2,2016-09-12 14:50:00
97.9375,E1,2016-09-12 15:00:00
428.941176471,E3,2016-09-12 15:00:00
501.957983193,W1,2016-09-12 15:00:00
342.176470588,W2,2016-09-12 15:00:00
145.25,W3,2016-09-12 15:00:00
105.2,E2,2016-09-12 15:10:00
516.210526316,E3,2016-09-12 15:10:00
771.883333333,W1,2016-09-12 15:10:00
204.5,W2,2016-09-12 15:10:00
255.526315789,W3,2016-09-12 15:10:00
100.0,E1,2016-09-12 15:20:00
623.6875,W1,2016-09-12 15:20:00
270.736842105,W3,2016-09-12 15:20:00
100.0,E1,2016-09-12 15:30:00
311.578947368,E3,2016-09-12 15:30:00
87.6,W2,2016-09-12 15:30:00
417.666666667,W3,2016-09-12 15:30:00
590.022222222,E3,2016-09-12 15:40:00
92.5806451613,NoInfo,2016-09-12 15:40:00
242.866666667,W3,2016-09-12 15:40:00
300.0,E1,2016-09-12 15:50:00
330.25,E3,2016-09-12 15:50:00
331.0,W1,2016-09-12 15:50:00
264.647058824,W3,2016-09-12 15:50:00
1156.50800915,W1,2016-09-12 16:00:00
299.210526316,W2,2016-09-12 16:00:00
202.8,E2,2016-09-12 16:10:00
387.444444444,W1,2016-09-12 16:10:00
450.288515406,W2,2016-09-12 16:10:00
765.211111111,W3,2016-09-12 16:10:00
116.6,E2,2016-09-12 16:20:00
438.6,E3,2016-09-12 16:20:00
119.6875,W1,2016-09-12 16:20:00
908.623809524,W2,2016-09-12 16:20:00
137.294117647,W3,2016-09-12 16:20:00
613.981481481,E1,2016-09-12 16:30:00
306.166666667,W1,2016-09-12 16:30:00
168.210526316,W3,2016-09-12 16:30:00
640.349673203,E3,2016-09-12 16:40:00
316.571428571,W1,2016-09-12 16:40:00
303.111111111,W2,2016-09-12 16:40:00
104.888888889,W3,2016-09-12 16:40:00
341.866666667,E3,2016-09-12 16:50:00
352.966386555,W1,2016-09-12 16:50:00
575.761904762,W3,2016-09-12 16:50:00
345.642857143,E1,2016-09-12 17:00:00
109.6,E2,2016-09-12 17:00:00
323.733333333,E3,2016-09-12 17:00:00
546.6125,W1,2016-09-12 17:00:00
230.533333333,W3,2016-09-12 17:00:00
224.5,E3,2016-09-12 17:10:00
832.583445794,W1,2016-09-12 17:10:00
275.55,W2,2016-09-12 17:10:00
228.166666667,W3,2016-09-12 17:10:00
191.0625,E1,2016-09-12 17:20:00
208.315789474,E2,2016-09-12 17:20:00
330.533333333,E3,2016-09-12 17:20:00
529.964285714,W1,2016-09-12 17:20:00
276.384615385,W3,2016-09-12 17:20:00
313.533333333,W1,2016-09-12 17:30:00
303.421052632,W2,2016-09-12 17:30:00
200.0,E1,2016-09-12 17:40:00
232.375,E3,2016-09-12 17:40:00
448.211764706,W3,2016-09-12 17:40:00
123.0,E2,2016-09-12 17:50:00
291.4375,W1,2016-09-12 17:50:00
202.0,W3,2016-09-12 17:50:00
100.0,E3,2016-09-12 18:00:00
434.294117647,W1,2016-09-12 18:00:00
697.258552632,W3,2016-09-12 18:00:00
656.214285714,E3,2016-09-12 18:10:00
223.0,W1,2016-09-12 18:10:00
977.866447368,W2,2016-09-12 18:10:00
490.444444444,W1,2016-09-12 18:20:00
94.8571428571,W3,2016-09-12 18:20:00
119.633333333,E2,2016-09-12 18:30:00
569.348484848,E3,2016-09-12 18:30:00
715.168627451,W1,2016-09-12 18:30:00
521.411764706,E3,2016-09-12 18:40:00
693.65,W1,2016-09-12 18:40:00
437.066666667,W2,2016-09-12 18:40:00
237.470588235,W3,2016-09-12 18:40:00
493.964705882,E3,2016-09-12 18:50:00
230.071428571,W1,2016-09-12 18:50:00
722.857142857,W2,2016-09-12 18:50:00
108.375,E1,2016-09-12 19:00:00
308.888888889,E3,2016-09-12 19:00:00
442.5625,W1,2016-09-12 19:00:00
828.860681115,W3,2016-09-12 19:00:00
319.6,E1,2016-09-12 19:10:00
278.647058824,E3,2016-09-12 19:10:00
1019.45060729,W1,2016-09-12 19:10:00
645.905263158,W2,2016-09-12 19:10:00
258.933333333,E1,2016-09-12 19:20:00
1010.31372549,E3,2016-09-12 19:20:00
293.714285714,W1,2016-09-12 19:20:00
761.819852941,W3,2016-09-12 19:20:00
565.914027149,W1,2016-09-12 19:30:00
646.277777778,W3,2016-09-12 19:30:00
266.095238095,E3,2016-09-12 19:40:00
265.2,W1,2016-09-12 19:40:00
646.631944444,W2,2016-09-12 19:40:00
335.476190476,W3,2016-09-12 19:40:00
328.25,E3,2016-09-12 19:50:00
514.0,W2,2016-09-12 19:50:00
246.0,E1,2016-09-12 20:00:00
116.5,W2,2016-09-12 20:00:00
460.204201681,W3,2016-09-12 20:00:00
105.214285714,E1,2016-09-12 20:10:00
966.213675214,W1,2016-09-12 20:10:00
896.054487179,W3,2016-09-12 20:10:00
225.0,E1,2016-09-12 20:20:00
206.548387097,E2,2016-09-12 20:20:00
437.635294118,E3,2016-09-12 20:20:00
418.6875,W1,2016-09-12 20:20:00
540.418518519,W3,2016-09-12 20:20:00
662.008928571,E3,2016-09-12 20:30:00
479.555555556,W3,2016-09-12 20:30:00
175.368421053,E3,2016-09-12 20:40:00
309.222222222,W1,2016-09-12 20:40:00
284.714285714,W2,2016-09-12 20:40:00
103.3125,W3,2016-09-12 20:40:00
274.666666667,W2,2016-09-12 20:50:00
100.0,E1,2016-09-12 21:00:00
135.470588235,E2,2016-09-12 21:00:00
201.633333333,NoInfo,2016-09-12 21:00:00
504.9375,W1,2016-09-12 21:00:00
177.2,W2,2016-09-12 21:00:00
1336.06666667,E1,2016-09-12 21:10:00
314.646666667,E3,2016-09-12 21:10:00
800.217032967,W1,2016-09-12 21:10:00
526.333333333,E1,2016-09-12 21:20:00
761.363970588,E3,2016-09-12 21:20:00
100.0,NoInfo,2016-09-12 21:20:00
530.8125,W1,2016-09-12 21:20:00
424.10130719,W3,2016-09-12 21:20:00
422.724264706,E3,2016-09-12 21:30:00
92.0,W1,2016-09-12 21:30:00
526.0,E1,2016-09-12 21:40:00
102.179487179,E2,2016-09-12 21:40:00
339.833333333,NoInfo,2016-09-12 21:40:00
105.666666667,W2,2016-09-12 21:40:00
123.944444444,W3,2016-09-12 21:40:00
100.0,E1,2016-09-12 21:50:00
87.55,W1,2016-09-12 21:50:00
721.305194805,W2,2016-09-12 21:50:00
275.933333333,W3,2016-09-12 21:50:00
196.666666667,E1,2016-09-12 22:00:00
683.236714976,W3,2016-09-12 22:00:00
100.0,E1,2016-09-12 22:10:00
320.352941176,E3,2016-09-12 22:10:00
100.0,NoInfo,2016-09-12 22:10:00
1016.60515873,W1,2016-09-12 22:10:00
496.515873016,W2,2016-09-12 22:10:00
148.933333333,W3,2016-09-12 22:10:00
404.783333333,E1,2016-09-12 22:20:00
96.8571428571,W1,2016-09-12 22:20:00
322.857142857,W3,2016-09-12 22:20:00
200.0,E1,2016-09-12 22:30:00
313.705882353,W1,2016-09-12 22:30:00
174.411764706,W3,2016-09-12 22:30:00
200.0,NoInfo,2016-09-12 22:40:00
121.055555556,W3,2016-09-12 22:40:00
199.333333333,E1,2016-09-12 22:50:00
100.0,NoInfo,2016-09-12 22:50:00
213.333333333,W3,2016-09-12 23:00:00
300.0,E2,2016-09-12 23:10:00
322.153846154,W1,2016-09-12 23:10:00
322.866666667,W2,2016-09-12 23:10:00
171.571428571,W3,2016-09-12 23:10:00
629.25210084,W1,2016-09-12 23:20:00
228.888888889,W3,2016-09-12 23:20:00
163.2,W3,2016-09-12 23:30:00
135.125,E1,2016-09-12 23:40:00
307.25,W1,2016-09-12 23:40:00
147.933333333,W3,2016-09-12 23:50:00
435.901785714,E1,2016-09-13 00:00:00
139.0,W3,2016-09-13 00:00:00
295.333333333,E1,2016-09-13 00:10:00
235.75,E1,2016-09-13 00:20:00
100.0,NoInfo,2016-09-13 00:20:00
289.466666667,E2,2016-09-13 00:30:00
385.588235294,E1,2016-09-13 00:40:00
0.0,,2016-09-13 00:50:00
100.0,E1,2016-09-13 01:00:00
100.0,E2,2016-09-13 01:00:00
100.0,NoInfo,2016-09-13 01:10:00
100.0,E1,2016-09-13 01:20:00
200.0,E1,2016-09-13 01:30:00
0.0,,2016-09-13 01:40:00
292.6,E1,2016-09-13 01:50:00
0.0,,2016-09-13 02:00:00
0.0,,2016-09-13 02:10:00
0.0,,2016-09-13 02:20:00
0.0,,2016-09-13 02:30:00
200.0,NoInfo,2016-09-13 02:40:00
138.888888889,E1,2016-09-13 02:50:00
100.0,E1,2016-09-13 03:00:00
100.0,NoInfo,2016-09-13 03:00:00
100.0,E1,2016-09-13 03:10:00
178.333333333,E1,2016-09-13 03:20:00
300.0,NoInfo,2016-09-13 03:30:00
200.0,NoInfo,2016-09-13 03:40:00
100.0,E1,2016-09-13 03:50:00
100.0,NoInfo,2016-09-13 04:00:00
200.0,NoInfo,2016-09-13 04:10:00
300.0,NoInfo,2016-09-13 04:20:00
0.0,,2016-09-13 04:30:00
100.0,NoInfo,2016-09-13 04:40:00
0.0,,2016-09-13 04:50:00
100.0,NoInfo,2016-09-13 05:00:00
100.0,NoInfo,2016-09-13 05:10:00
0.0,,2016-09-13 05:20:00
0.0,,2016-09-13 05:30:00
0.0,,2016-09-13 05:40:00
0.0,,2016-09-13 05:50:00
100.0,NoInfo,2016-09-13 06:00:00
65.6666666667,W1,2016-09-13 06:10:00
179.333333333,W3,2016-09-13 06:10:00
245.333333333,W3,2016-09-13 06:20:00
313.5625,E3,2016-09-13 06:30:00
144.933333333,W3,2016-09-13 06:30:00
100.0,E3,2016-09-13 06:40:00
196.566666667,W1,2016-09-13 06:40:00
409.666666667,W3,2016-09-13 06:40:00
554.696428571,E3,2016-09-13 06:50:00
621.441176471,W2,2016-09-13 06:50:00
500.526785714,W3,2016-09-13 06:50:00
531.219607843,E3,2016-09-13 07:00:00
288.266666667,W1,2016-09-13 07:00:00
492.554166667,W3,2016-09-13 07:00:00
871.208333333,E3,2016-09-13 07:10:00
822.522267206,W2,2016-09-13 07:10:00
1077.81025641,W3,2016-09-13 07:10:00
662.466666667,E3,2016-09-13 07:20:00
484.0625,W1,2016-09-13 07:20:00
551.0,W3,2016-09-13 07:20:00
447.9,E3,2016-09-13 07:30:00
284.75,W1,2016-09-13 07:30:00
1004.2875,W3,2016-09-13 07:30:00
120.4,E2,2016-09-13 07:40:00
474.866666667,E3,2016-09-13 07:40:00
414.705882353,W1,2016-09-13 07:40:00
687.116666667,W3,2016-09-13 07:40:00
443.714285714,W1,2016-09-13 07:50:00
615.935620915,W3,2016-09-13 07:50:00
509.3625,E3,2016-09-13 08:00:00
323.714285714,W1,2016-09-13 08:00:00
1003.98511905,W3,2016-09-13 08:00:00
389.8125,E3,2016-09-13 08:10:00
935.75,W1,2016-09-13 08:10:00
1705.75460526,W2,2016-09-13 08:10:00
249.285714286,W3,2016-09-13 08:10:00
96.0,E1,2016-09-13 08:20:00
1510.54047619,W1,2016-09-13 08:20:00
408.308333333,W2,2016-09-13 08:20:00
395.4,W3,2016-09-13 08:20:00
615.754166667,E1,2016-09-13 08:30:00
1436.87975709,W1,2016-09-13 08:30:00
859.392156863,W2,2016-09-13 08:30:00
509.8375,E2,2016-09-13 08:40:00
462.25,E3,2016-09-13 08:40:00
511.2,W2,2016-09-13 08:40:00
530.2,W3,2016-09-13 08:40:00
528.388888889,E1,2016-09-13 08:50:00
232.7,E2,2016-09-13 08:50:00
189.0,E3,2016-09-13 08:50:00
872.666666667,W2,2016-09-13 08:50:00
220.466666667,E1,2016-09-13 09:00:00
1009.3125,E3,2016-09-13 09:00:00
567.496732026,W2,2016-09-13 09:00:00
574.631372549,E1,2016-09-13 09:10:00
1113.475,E3,2016-09-13 09:10:00
590.4,W1,2016-09-13 09:10:00
244.285714286,W3,2016-09-13 09:10:00
300.0,E1,2016-09-13 09:20:00
352.333333333,E3,2016-09-13 09:20:00
439.823529412,W1,2016-09-13 09:20:00
330.642857143,W2,2016-09-13 09:20:00
596.25,W3,2016-09-13 09:20:00
253.333333333,E2,2016-09-13 09:30:00
665.4,E3,2016-09-13 09:30:00
750.284722222,W1,2016-09-13 09:30:00
308.888888889,W2,2016-09-13 09:30:00
140.5,W3,2016-09-13 09:30:00
291.533333333,E1,2016-09-13 09:40:00
521.6875,W1,2016-09-13 09:40:00
512.278846154,W3,2016-09-13 09:40:00
77.2666666667,E1,2016-09-13 09:50:00
332.5,E3,2016-09-13 09:50:00
315.709090909,W1,2016-09-13 09:50:00
352.466666667,W2,2016-09-13 09:50:00
179.636363636,W3,2016-09-13 09:50:00
200.0,E1,2016-09-13 10:00:00
312.176470588,E3,2016-09-13 10:00:00
310.641025641,W3,2016-09-13 10:00:00
387.038461538,W1,2016-09-13 10:10:00
458.3125,W2,2016-09-13 10:10:00
86.8571428571,W3,2016-09-13 10:10:00
640.261363636,W1,2016-09-13 10:20:00
318.857142857,W2,2016-09-13 10:20:00
392.1,W3,2016-09-13 10:20:00
100.0,E1,2016-09-13 10:30:00
1138.30833333,W1,2016-09-13 10:30:00
235.047619048,W2,2016-09-13 10:30:00
558.891666667,W3,2016-09-13 10:30:00
407.777777778,E3,2016-09-13 10:40:00
325.333333333,W1,2016-09-13 10:40:00
327.866666667,W2,2016-09-13 10:40:00
375.641666667,W3,2016-09-13 10:40:00
100.0,E1,2016-09-13 10:50:00
708.8,E3,2016-09-13 10:50:00
403.611111111,W1,2016-09-13 10:50:00
325.4375,W2,2016-09-13 10:50:00
172.0,W3,2016-09-13 10:50:00
1001.40833333,E3,2016-09-13 11:00:00
68.2857142857,W1,2016-09-13 11:00:00
360.358333333,W3,2016-09-13 11:00:00
135.625,E1,2016-09-13 11:10:00
352.842105263,W1,2016-09-13 11:10:00
100.0,E1,2016-09-13 11:20:00
102.285714286,E3,2016-09-13 11:20:00
347.428571429,W1,2016-09-13 11:20:00
333.333333333,W2,2016-09-13 11:20:00
495.983333333,W3,2016-09-13 11:20:00
119.0625,E2,2016-09-13 11:30:00
164.857142857,NoInfo,2016-09-13 11:30:00
757.258823529,W2,2016-09-13 11:30:00
610.05,W3,2016-09-13 11:30:00
322.133333333,E2,2016-09-13 11:40:00
582.466666667,E3,2016-09-13 11:40:00
87.4,W2,2016-09-13 11:40:00
271.866666667,W3,2016-09-13 11:40:00
100.0,E1,2016-09-13 11:50:00
128.666666667,W1,2016-09-13 11:50:00
316.4375,W2,2016-09-13 11:50:00
510.283333333,W3,2016-09-13 11:50:00
328.4375,E3,2016-09-13 12:00:00
859.254166667,W1,2016-09-13 12:00:00
312.071428571,W2,2016-09-13 12:00:00
416.4625,W3,2016-09-13 12:00:00
246.533333333,E3,2016-09-13 12:10:00
290.00952381,W1,2016-09-13 12:10:00
795.1,W2,2016-09-13 12:10:00
434.466666667,W3,2016-09-13 12:10:00
541.982142857,E3,2016-09-13 12:20:00
204.421052632,W1,2016-09-13 12:20:00
466.105263158,W2,2016-09-13 12:20:00
246.266666667,W3,2016-09-13 12:20:00
100.0,E1,2016-09-13 12:30:00
527.926315789,W1,2016-09-13 12:30:00
781.443137255,W2,2016-09-13 12:30:00
329.5625,E1,2016-09-13 12:40:00
543.129411765,E3,2016-09-13 12:40:00
102.25,W2,2016-09-13 12:40:00
506.8375,W3,2016-09-13 12:40:00
200.0,E1,2016-09-13 12:50:00
420.866666667,E2,2016-09-13 12:50:00
178.588235294,E3,2016-09-13 12:50:00
303.05,W1,2016-09-13 12:50:00
277.142857143,W3,2016-09-13 12:50:00
212.333333333,E1,2016-09-13 13:00:00
254.428571429,E3,2016-09-13 13:00:00
638.823863636,W1,2016-09-13 13:00:00
341.923076923,W2,2016-09-13 13:00:00
277.333333333,W3,2016-09-13 13:00:00
678.491071429,E3,2016-09-13 13:10:00
112.272727273,NoInfo,2016-09-13 13:10:00
383.6,W1,2016-09-13 13:10:00
317.333333333,W3,2016-09-13 13:10:00
102.4375,E3,2016-09-13 13:20:00
241.461538462,W2,2016-09-13 13:20:00
606.466666667,W3,2016-09-13 13:20:00
143.625,E1,2016-09-13 13:30:00
200.0,E2,2016-09-13 13:30:00
322.0,E3,2016-09-13 13:30:00
267.242203742,NoInfo,2016-09-13 13:30:00
107.2,W1,2016-09-13 13:30:00
311.071428571,W2,2016-09-13 13:30:00
260.4,W3,2016-09-13 13:30:00
100.0,E2,2016-09-13 13:40:00
496.460358056,E3,2016-09-13 13:40:00
177.583333333,NoInfo,2016-09-13 13:40:00
648.947619048,W1,2016-09-13 13:40:00
129.8125,W3,2016-09-13 13:40:00
146.333333333,E3,2016-09-13 13:50:00
310.846153846,W2,2016-09-13 13:50:00
158.5625,W3,2016-09-13 13:50:00
584.375,E1,2016-09-13 14:00:00
195.4375,E3,2016-09-13 14:00:00
427.470588235,W1,2016-09-13 14:00:00
325.642857143,W2,2016-09-13 14:00:00
542.133333333,W3,2016-09-13 14:00:00
70.3888888889,E1,2016-09-13 14:10:00
253.5625,E2,2016-09-13 14:10:00
658.0375,E3,2016-09-13 14:10:00
130.875,NoInfo,2016-09-13 14:10:00
355.526315789,W2,2016-09-13 14:10:00
236.4375,W3,2016-09-13 14:10:00
609.375,E1,2016-09-13 14:20:00
83.6666666667,E2,2016-09-13 14:20:00
310.5625,E3,2016-09-13 14:20:00
389.533333333,W3,2016-09-13 14:20:00
859.088888889,W1,2016-09-13 14:30:00
577.720833333,W2,2016-09-13 14:30:00
852.6875,E1,2016-09-13 14:40:00
458.370833333,W3,2016-09-13 14:40:00
100.0,E2,2016-09-13 14:50:00
140.705882353,E3,2016-09-13 14:50:00
304.823529412,W1,2016-09-13 14:50:00
153.5,W3,2016-09-13 14:50:00
428.941176471,E3,2016-09-13 15:00:00
342.176470588,W2,2016-09-13 15:00:00
542.779411765,W3,2016-09-13 15:00:00
225.4375,E2,2016-09-13 15:10:00
516.210526316,E3,2016-09-13 15:10:00
976.383333333,W1,2016-09-13 15:10:00
397.859649123,W3,2016-09-13 15:10:00
100.0,E1,2016-09-13 15:20:00
296.0625,W1,2016-09-13 15:20:00
270.736842105,W3,2016-09-13 15:20:00
311.578947368,E3,2016-09-13 15:30:00
417.666666667,W3,2016-09-13 15:30:00
720.055555556,E3,2016-09-13 15:40:00
92.5806451613,NoInfo,2016-09-13 15:40:00
242.866666667,W3,2016-09-13 15:40:00
416.6,E1,2016-09-13 15:50:00
330.25,E3,2016-09-13 15:50:00
331.0,W1,2016-09-13 15:50:00
296.0,W2,2016-09-13 15:50:00
264.647058824,W3,2016-09-13 15:50:00
849.195509153,W1,2016-09-13 16:00:00
726.210526316,W2,2016-09-13 16:00:00
202.8,E2,2016-09-13 16:10:00
652.59047619,W1,2016-09-13 16:10:00
487.209150327,W2,2016-09-13 16:10:00
336.866666667,W3,2016-09-13 16:10:00
438.6,E3,2016-09-13 16:20:00
602.69047619,W1,2016-09-13 16:20:00
305.933333333,W2,2016-09-13 16:20:00
137.294117647,W3,2016-09-13 16:20:00
413.981481481,E1,2016-09-13 16:30:00
200.0,E2,2016-09-13 16:30:00
306.166666667,W2,2016-09-13 16:30:00
168.210526316,W3,2016-09-13 16:30:00
640.349673203,E3,2016-09-13 16:40:00
619.682539683,W1,2016-09-13 16:40:00
104.888888889,W3,2016-09-13 16:40:00
341.866666667,E3,2016-09-13 16:50:00
101.285714286,W1,2016-09-13 16:50:00
235.5,W2,2016-09-13 16:50:00
401.261904762,W3,2016-09-13 16:50:00
100.0,E1,2016-09-13 17:00:00
345.642857143,E2,2016-09-13 17:00:00
323.733333333,E3,2016-09-13 17:00:00
292.384615385,W2,2016-09-13 17:00:00
504.345833333,W3,2016-09-13 17:00:00
224.5,E3,2016-09-13 17:10:00
540.198830409,W1,2016-09-13 17:10:00
545.994444444,W2,2016-09-13 17:10:00
402.666666667,W3,2016-09-13 17:10:00
292.315789474,E1,2016-09-13 17:20:00
191.0625,E2,2016-09-13 17:20:00
330.533333333,E3,2016-09-13 17:20:00
529.964285714,W1,2016-09-13 17:20:00
276.384615385,W3,2016-09-13 17:20:00
901.843274854,W2,2016-09-13 17:30:00
200.0,E1,2016-09-13 17:40:00
232.375,E3,2016-09-13 17:40:00
306.285714286,W2,2016-09-13 17:40:00
211.411764706,W3,2016-09-13 17:40:00
291.4375,W1,2016-09-13 17:50:00
424.018382353,W3,2016-09-13 17:50:00
100.0,E3,2016-09-13 18:00:00
728.894117647,W1,2016-09-13 18:00:00
457.525,W3,2016-09-13 18:00:00
1003.04761905,E3,2016-09-13 18:10:00
546.6875,W1,2016-09-13 18:10:00
359.578947368,W2,2016-09-13 18:10:00
490.444444444,W2,2016-09-13 18:20:00
200.278195489,W3,2016-09-13 18:20:00
119.633333333,E1,2016-09-13 18:30:00
569.348484848,E3,2016-09-13 18:30:00
715.168627451,W1,2016-09-13 18:30:00
100.0,E2,2016-09-13 18:40:00
218.411764706,E3,2016-09-13 18:40:00
834.716666667,W1,2016-09-13 18:40:00
296.0,W2,2016-09-13 18:40:00
237.470588235,W3,2016-09-13 18:40:00
493.964705882,E3,2016-09-13 18:50:00
653.071428571,W1,2016-09-13 18:50:00
293.722222222,W2,2016-09-13 18:50:00
299.857142857,W3,2016-09-13 18:50:00
108.375,E2,2016-09-13 19:00:00
75.1764705882,W1,2016-09-13 19:00:00
442.5625,W2,2016-09-13 19:00:00
753.684210526,W3,2016-09-13 19:00:00
319.6,E1,2016-09-13 19:10:00
278.647058824,E3,2016-09-13 19:10:00
314.473684211,W1,2016-09-13 19:10:00
723.7,W2,2016-09-13 19:10:00
322.105263158,W3,2016-09-13 19:10:00
258.933333333,E1,2016-09-13 19:20:00
1010.31372549,E3,2016-09-13 19:20:00
392.9375,W2,2016-09-13 19:20:00
368.882352941,W3,2016-09-13 19:20:00
663.789027149,W1,2016-09-13 19:30:00
525.5,W2,2016-09-13 19:30:00
120.777777778,W3,2016-09-13 19:30:00
266.095238095,E3,2016-09-13 19:40:00
548.5125,W1,2016-09-13 19:40:00
293.714285714,W2,2016-09-13 19:40:00
335.476190476,W3,2016-09-13 19:40:00
105.214285714,E1,2016-09-13 19:50:00
328.25,E3,2016-09-13 19:50:00
514.0,W2,2016-09-13 19:50:00
116.5,W1,2016-09-13 20:00:00
1032.07920168,W3,2016-09-13 20:00:00
1159.54700855,W2,2016-09-13 20:10:00
130.846153846,W3,2016-09-13 20:10:00
431.548387097,E1,2016-09-13 20:20:00
437.635294118,E3,2016-09-13 20:20:00
418.6875,W1,2016-09-13 20:20:00
540.418518519,W3,2016-09-13 20:20:00
662.008928571,E3,2016-09-13 20:30:00
219.333333333,W2,2016-09-13 20:30:00
260.222222222,W3,2016-09-13 20:30:00
175.368421053,E3,2016-09-13 20:40:00
593.936507937,W1,2016-09-13 20:40:00
103.3125,W3,2016-09-13 20:40:00
274.666666667,W1,2016-09-13 20:50:00
100.0,E1,2016-09-13 21:00:00
135.470588235,E2,2016-09-13 21:00:00
201.633333333,NoInfo,2016-09-13 21:00:00
190.9375,W1,2016-09-13 21:00:00
491.2,W2,2016-09-13 21:00:00
824.733333333,E1,2016-09-13 21:10:00
511.333333333,E2,2016-09-13 21:10:00
314.646666667,E3,2016-09-13 21:10:00
80.0,W1,2016-09-13 21:10:00
720.217032967,W2,2016-09-13 21:10:00
526.333333333,E1,2016-09-13 21:20:00
761.363970588,E3,2016-09-13 21:20:00
100.0,NoInfo,2016-09-13 21:20:00
298.277777778,W1,2016-09-13 21:20:00
530.8125,W2,2016-09-13 21:20:00
125.823529412,W3,2016-09-13 21:20:00
422.724264706,E3,2016-09-13 21:30:00
92.0,W2,2016-09-13 21:30:00
628.179487179,E1,2016-09-13 21:40:00
105.666666667,W2,2016-09-13 21:40:00
123.944444444,W3,2016-09-13 21:40:00
381.640909091,W1,2016-09-13 21:50:00
427.214285714,W2,2016-09-13 21:50:00
424.866666667,W3,2016-09-13 21:50:00
408.375,W2,2016-09-13 22:00:00
683.236714976,W3,2016-09-13 22:00:00
185.666666667,E1,2016-09-13 22:10:00
320.352941176,E3,2016-09-13 22:10:00
634.515873016,W1,2016-09-13 22:10:00
195.285714286,W2,2016-09-13 22:10:00
189.533333333,E2,2016-09-13 22:20:00
96.8571428571,W1,2016-09-13 22:20:00
322.857142857,W3,2016-09-13 22:20:00
200.0,E1,2016-09-13 22:30:00
635.859728507,W1,2016-09-13 22:30:00
174.411764706,W3,2016-09-13 22:30:00
100.0,E1,2016-09-13 22:40:00
